"cd_nom","GROUP2_INPN"
"122517","Angiospermes"
"12252","Insectes"
"122539","Angiospermes"
"122545","Angiospermes"
"12255","Insectes"
"122558","Angiospermes"
"122563","Angiospermes"
"122567","Angiospermes"
"122586","Angiospermes"
"122592","Angiospermes"
"122593","Angiospermes"
"122595","Angiospermes"
"122596","Angiospermes"
"122609","Angiospermes"
"12261","Insectes"
"122611","Angiospermes"
"122615","Angiospermes"
"122621","Angiospermes"
"122624","Angiospermes"
"122625","Angiospermes"
"122630","Angiospermes"
"122636","Angiospermes"
"122650","Angiospermes"
"122651","Angiospermes"
"122656","Angiospermes"
"122671","Angiospermes"
"122675","Angiospermes"
"122678","Angiospermes"
"122691","Angiospermes"
"122695","Angiospermes"
"122697","Angiospermes"
"1227","Arachnides"
"122706","Angiospermes"
"122709","Angiospermes"
"122714","Angiospermes"
"122723","Angiospermes"
"122726","Angiospermes"
"122740","Angiospermes"
"122744","Angiospermes"
"122745","Angiospermes"
"122748","Angiospermes"
"122757","Angiospermes"
"122759","Angiospermes"
"122762","Angiospermes"
"122764","Angiospermes"
"122768","Angiospermes"
"122775","Angiospermes"
"122779","Angiospermes"
"12278","Insectes"
"122780","Angiospermes"
"122785","Gymnospermes"
"122788","Gymnospermes"
"122794","Angiospermes"
"1228","Arachnides"
"12280","Insectes"
"122810","Angiospermes"
"122819","Angiospermes"
"12282","Insectes"
"122822","Angiospermes"
"122824","Angiospermes"
"122830","Angiospermes"
"122836","Angiospermes"
"122837","Angiospermes"
"122838","Angiospermes"
"122840","Angiospermes"
"122843","Angiospermes"
"122845","Angiospermes"
"122852","Angiospermes"
"122853","Angiospermes"
"122856","Angiospermes"
"122857","Angiospermes"
"122861","Angiospermes"
"122866","Angiospermes"
"122868","Angiospermes"
"122872","Angiospermes"
"1229","Arachnides"
"122959","Angiospermes"
"12296","Insectes"
"122963","Angiospermes"
"122971","Angiospermes"
"122983","Angiospermes"
"122988","Angiospermes"
"122989","Angiospermes"
"122990","Angiospermes"
"122993","Angiospermes"
"122998","Angiospermes"
"1230","Arachnides"
"12300","Insectes"
"123015","Angiospermes"
"12302","Insectes"
"123023","Angiospermes"
"123032","Angiospermes"
"123034","Angiospermes"
"123037","Angiospermes"
"123039","Angiospermes"
"12304","Insectes"
"123043","Angiospermes"
"123045","Angiospermes"
"123058","Angiospermes"
"123068","Angiospermes"
"123069","Angiospermes"
"12307","Insectes"
"123070","Angiospermes"
"123071","Angiospermes"
"123079","Angiospermes"
"123082","Angiospermes"
"123102","Angiospermes"
"123111","Angiospermes"
"12312","Insectes"
"123122","Angiospermes"
"123138","Angiospermes"
"12314","Insectes"
"123141","Angiospermes"
"123154","Angiospermes"
"123156","Angiospermes"
"12316","Insectes"
"123164","Angiospermes"
"123176","Angiospermes"
"123179","Angiospermes"
"123182","Angiospermes"
"123190","Angiospermes"
"123191","Angiospermes"
"123200","Angiospermes"
"12323","Insectes"
"123231","Angiospermes"
"123237","Angiospermes"
"123244","Angiospermes"
"123249","Angiospermes"
"123258","Angiospermes"
"123278","Angiospermes"
"12329","Insectes"
"123293","Angiospermes"
"1233","Arachnides"
"12330","Insectes"
"123311","Angiospermes"
"123325","Angiospermes"
"123331","Angiospermes"
"12336","Insectes"
"123360","Angiospermes"
"123367","Angiospermes"
"12337","Insectes"
"123374","Angiospermes"
"12338","Insectes"
"123392","Angiospermes"
"123396","Angiospermes"
"123401","Angiospermes"
"123402","Angiospermes"
"123405","Angiospermes"
"123407","Angiospermes"
"123416","Angiospermes"
"123417","Angiospermes"
"12342","Insectes"
"123425","Angiospermes"
"12343","Insectes"
"123434","Angiospermes"
"123438","Angiospermes"
"12344","Insectes"
"123444","Angiospermes"
"123445","Angiospermes"
"123446","Angiospermes"
"123448","Angiospermes"
"123449","Angiospermes"
"123450","Angiospermes"
"123451","Angiospermes"
"123458","Angiospermes"
"12346","Insectes"
"123470","Angiospermes"
"123471","Angiospermes"
"123472","Angiospermes"
"12348","Insectes"
"123481","Angiospermes"
"123482","Angiospermes"
"123484","Angiospermes"
"123485","Angiospermes"
"123491","Angiospermes"
"1235","Arachnides"
"123507","Angiospermes"
"12351","Insectes"
"123512","Angiospermes"
"123519","Angiospermes"
"123522","Angiospermes"
"123526","Angiospermes"
"12354","Insectes"
"123555","Angiospermes"
"123557","Angiospermes"
"123559","Angiospermes"
"123560","Angiospermes"
"123561","Angiospermes"
"123562","Angiospermes"
"123563","Angiospermes"
"123564","Angiospermes"
"123568","Angiospermes"
"12357","Insectes"
"123577","Angiospermes"
"123580","Angiospermes"
"123588","Angiospermes"
"123597","Angiospermes"
"1236","Arachnides"
"12360","Insectes"
"123607","Angiospermes"
"123616","Angiospermes"
"123623","Angiospermes"
"123628","Angiospermes"
"123630","Angiospermes"
"123632","Angiospermes"
"123636","Angiospermes"
"123650","Angiospermes"
"123651","Angiospermes"
"123668","Angiospermes"
"123669","Angiospermes"
"123672","Angiospermes"
"123679","Angiospermes"
"123680","Angiospermes"
"123683","Angiospermes"
"123687","Angiospermes"
"1237","Arachnides"
"123701","Angiospermes"
"123705","Angiospermes"
"123708","Angiospermes"
"123709","Angiospermes"
"123711","Angiospermes"
"123713","Angiospermes"
"12375","Insectes"
"123751","Angiospermes"
"12377","Insectes"
"123773","Angiospermes"
"12378","Insectes"
"123785","Angiospermes"
"123789","Angiospermes"
"123799","Angiospermes"
"12380","Insectes"
"123804","Angiospermes"
"123824","Angiospermes"
"123841","Angiospermes"
"123849","Angiospermes"
"12385","Insectes"
"123863","Angiospermes"
"123864","Angiospermes"
"12387","Insectes"
"123872","Angiospermes"
"123888","Angiospermes"
"12389","Insectes"
"123899","Angiospermes"
"123905","Angiospermes"
"123922","Angiospermes"
"123926","Angiospermes"
"123933","Angiospermes"
"123934","Angiospermes"
"12395","Insectes"
"123960","Angiospermes"
"123977","Angiospermes"
"12398","Insectes"
"123984","Angiospermes"
"123987","Angiospermes"
"1240","Arachnides"
"12400","Insectes"
"124003","Angiospermes"
"124004","Angiospermes"
"124006","Angiospermes"
"124014","Angiospermes"
"124018","Angiospermes"
"12402","Insectes"
"124020","Angiospermes"
"124023","Angiospermes"
"124025","Angiospermes"
"12403","Insectes"
"124034","Angiospermes"
"124036","Angiospermes"
"12404","Insectes"
"124049","Angiospermes"
"12405","Insectes"
"124064","Angiospermes"
"124066","Angiospermes"
"124070","Angiospermes"
"124072","Angiospermes"
"124075","Angiospermes"
"124080","Angiospermes"
"124081","Angiospermes"
"12409","Insectes"
"124093","Angiospermes"
"124098","Angiospermes"
"12410","Insectes"
"124106","Angiospermes"
"124108","Angiospermes"
"124113","Angiospermes"
"124122","Angiospermes"
"124125","Angiospermes"
"12413","Insectes"
"124132","Angiospermes"
"124139","Angiospermes"
"12414","Insectes"
"124144","Angiospermes"
"124147","Angiospermes"
"12415","Insectes"
"124150","Angiospermes"
"124164","Angiospermes"
"124168","Angiospermes"
"12418","Insectes"
"12419","Insectes"
"124196","Angiospermes"
"124205","Angiospermes"
"124209","Angiospermes"
"124214","Angiospermes"
"12422","Insectes"
"12423","Insectes"
"124231","Angiospermes"
"124232","Angiospermes"
"124233","Angiospermes"
"12424","Insectes"
"124256","Angiospermes"
"124261","Angiospermes"
"124264","Angiospermes"
"124278","Angiospermes"
"12428","Insectes"
"124283","Angiospermes"
"124289","Angiospermes"
"1243","Arachnides"
"12430","Insectes"
"124300","Angiospermes"
"124302","Angiospermes"
"124306","Angiospermes"
"124308","Angiospermes"
"124314","Angiospermes"
"124319","Angiospermes"
"124325","Angiospermes"
"124329","Angiospermes"
"12434","Insectes"
"124346","Angiospermes"
"12436","Insectes"
"124362","Angiospermes"
"124366","Angiospermes"
"124368","Angiospermes"
"124369","Angiospermes"
"12437","Insectes"
"124378","Angiospermes"
"12438","Insectes"
"12439","Insectes"
"1244","Arachnides"
"124405","Angiospermes"
"124406","Angiospermes"
"124407","Angiospermes"
"124408","Angiospermes"
"124409","Angiospermes"
"12441","Insectes"
"124410","Angiospermes"
"124412","Angiospermes"
"124413","Angiospermes"
"124414","Angiospermes"
"124415","Angiospermes"
"12442","Insectes"
"124424","Angiospermes"
"124425","Angiospermes"
"12443","Insectes"
"124431","Angiospermes"
"124439","Angiospermes"
"12444","Insectes"
"12445","Insectes"
"124453","Angiospermes"
"12447","Insectes"
"124486","Angiospermes"
"124499","Angiospermes"
"12450","Insectes"
"124504","Angiospermes"
"124512","Angiospermes"
"124515","Angiospermes"
"124517","Angiospermes"
"124519","Angiospermes"
"124528","Angiospermes"
"12453","Insectes"
"124534","Angiospermes"
"12454","Insectes"
"124545","Angiospermes"
"12455","Insectes"
"124555","Angiospermes"
"124557","Angiospermes"
"124560","Angiospermes"
"124567","Angiospermes"
"124569","Angiospermes"
"124570","Angiospermes"
"124572","Angiospermes"
"124574","Angiospermes"
"124578","Angiospermes"
"12458","Insectes"
"124583","Angiospermes"
"124587","Angiospermes"
"124599","Angiospermes"
"12460","Insectes"
"124617","Angiospermes"
"124619","Angiospermes"
"12462","Insectes"
"124626","Angiospermes"
"124627","Angiospermes"
"124629","Angiospermes"
"12463","Insectes"
"124635","Angiospermes"
"124646","Angiospermes"
"12465","Insectes"
"124668","Angiospermes"
"124672","Angiospermes"
"124680","Angiospermes"
"124682","Angiospermes"
"124684","Angiospermes"
"124697","Angiospermes"
"124699","Angiospermes"
"124700","Angiospermes"
"124701","Angiospermes"
"124702","Angiospermes"
"124707","Angiospermes"
"124709","Angiospermes"
"124715","Angiospermes"
"124719","Angiospermes"
"12472","Insectes"
"124720","Angiospermes"
"124722","Angiospermes"
"124724","Angiospermes"
"124725","Angiospermes"
"124728","Angiospermes"
"12473","Insectes"
"124730","Angiospermes"
"124736","Angiospermes"
"124739","Angiospermes"
"124740","Angiospermes"
"124741","Angiospermes"
"124744","Angiospermes"
"124753","Angiospermes"
"124756","Angiospermes"
"124761","Angiospermes"
"124762","Angiospermes"
"124771","Angiospermes"
"124773","Angiospermes"
"124775","Angiospermes"
"124785","Angiospermes"
"124786","Angiospermes"
"124796","Angiospermes"
"124797","Angiospermes"
"124798","Angiospermes"
"1248","Arachnides"
"12480","Insectes"
"124805","Angiospermes"
"124807","Angiospermes"
"12481","Insectes"
"124814","Angiospermes"
"12482","Insectes"
"124823","Angiospermes"
"12483","Insectes"
"124842","Angiospermes"
"124845","Angiospermes"
"124848","Angiospermes"
"12492","Insectes"
"12493","Insectes"
"12495","Insectes"
"124956","Ptéridophytes"
"12496","Insectes"
"124967","Angiospermes"
"12497","Insectes"
"124987","Angiospermes"
"12499","Insectes"
"124997","Angiospermes"
"125000","Angiospermes"
"125006","Angiospermes"
"125014","Angiospermes"
"125019","Angiospermes"
"125021","Angiospermes"
"125023","Angiospermes"
"125024","Angiospermes"
"125025","Angiospermes"
"12503","Insectes"
"12504","Insectes"
"12505","Insectes"
"12506","Insectes"
"125088","Angiospermes"
"1251","Arachnides"
"125107","Angiospermes"
"12512","Insectes"
"125120","Angiospermes"
"125123","Angiospermes"
"12513","Insectes"
"125132","Angiospermes"
"125134","Angiospermes"
"125135","Angiospermes"
"12514","Insectes"
"125142","Angiospermes"
"125146","Angiospermes"
"12515","Insectes"
"12516","Insectes"
"125167","Angiospermes"
"125172","Angiospermes"
"125173","Angiospermes"
"12518","Insectes"
"12519","Insectes"
"125219","Angiospermes"
"125226","Angiospermes"
"125238","Ptéridophytes"
"125247","Angiospermes"
"12525","Insectes"
"125259","Angiospermes"
"12526","Insectes"
"125261","Angiospermes"
"125262","Angiospermes"
"125263","Angiospermes"
"125264","Angiospermes"
"12527","Insectes"
"12528","Insectes"
"125295","Angiospermes"
"12531","Insectes"
"125310","Angiospermes"
"125312","Angiospermes"
"125319","Angiospermes"
"125322","Angiospermes"
"125324","Angiospermes"
"125330","Angiospermes"
"125331","Angiospermes"
"125333","Angiospermes"
"125337","Angiospermes"
"125338","Angiospermes"
"125341","Angiospermes"
"125343","Angiospermes"
"125355","Angiospermes"
"125364","Angiospermes"
"125369","Angiospermes"
"12538","Insectes"
"125387","Angiospermes"
"125391","Angiospermes"
"125397","Angiospermes"
"12540","Insectes"
"125401","Angiospermes"
"125404","Angiospermes"
"125405","Angiospermes"
"125412","Angiospermes"
"125414","Angiospermes"
"125416","Angiospermes"
"125418","Angiospermes"
"125426","Angiospermes"
"125437","Angiospermes"
"125439","Angiospermes"
"125444","Angiospermes"
"125447","Angiospermes"
"125454","Angiospermes"
"125456","Angiospermes"
"125457","Angiospermes"
"125459","Angiospermes"
"125460","Angiospermes"
"125464","Angiospermes"
"125469","Angiospermes"
"12547","Insectes"
"125474","Angiospermes"
"12548","Insectes"
"125481","Angiospermes"
"125484","Angiospermes"
"125486","Angiospermes"
"125488","Angiospermes"
"12549","Insectes"
"125491","Angiospermes"
"125492","Angiospermes"
"125499","Angiospermes"
"1255","Arachnides"
"125501","Angiospermes"
"125502","Angiospermes"
"125503","Angiospermes"
"125505","Angiospermes"
"12551","Insectes"
"125512","Angiospermes"
"125514","Angiospermes"
"125515","Angiospermes"
"125517","Angiospermes"
"125519","Angiospermes"
"12552","Insectes"
"125521","Angiospermes"
"125526","Angiospermes"
"125527","Angiospermes"
"125535","Angiospermes"
"125538","Angiospermes"
"125544","Angiospermes"
"125545","Angiospermes"
"125546","Angiospermes"
"125558","Angiospermes"
"125559","Angiospermes"
"125564","Angiospermes"
"125566","Angiospermes"
"125568","Angiospermes"
"12557","Insectes"
"125574","Angiospermes"
"125575","Angiospermes"
"125577","Angiospermes"
"125583","Angiospermes"
"125585","Angiospermes"
"125595","Angiospermes"
"125597","Angiospermes"
"125598","Angiospermes"
"125599","Angiospermes"
"125601","Angiospermes"
"125602","Angiospermes"
"125603","Angiospermes"
"125606","Angiospermes"
"125607","Angiospermes"
"125610","Angiospermes"
"125620","Angiospermes"
"125622","Angiospermes"
"125623","Angiospermes"
"125624","Angiospermes"
"125628","Angiospermes"
"125632","Angiospermes"
"125635","Angiospermes"
"125636","Angiospermes"
"125640","Angiospermes"
"125642","Angiospermes"
"125644","Angiospermes"
"125648","Angiospermes"
"125653","Angiospermes"
"125654","Angiospermes"
"125656","Angiospermes"
"125657","Angiospermes"
"125659","Angiospermes"
"125660","Angiospermes"
"125664","Angiospermes"
"125667","Angiospermes"
"12567","Insectes"
"125670","Angiospermes"
"125673","Angiospermes"
"125674","Angiospermes"
"125676","Angiospermes"
"125677","Angiospermes"
"125680","Angiospermes"
"125686","Angiospermes"
"125687","Angiospermes"
"125692","Angiospermes"
"125696","Angiospermes"
"12570","Insectes"
"125704","Angiospermes"
"125707","Angiospermes"
"125708","Angiospermes"
"125714","Angiospermes"
"125715","Angiospermes"
"125716","Angiospermes"
"125718","Angiospermes"
"125719","Angiospermes"
"125720","Angiospermes"
"125722","Angiospermes"
"125725","Angiospermes"
"125726","Angiospermes"
"125733","Angiospermes"
"125735","Angiospermes"
"125736","Angiospermes"
"125741","Angiospermes"
"125742","Angiospermes"
"125746","Angiospermes"
"125747","Angiospermes"
"12575","Insectes"
"125752","Angiospermes"
"12576","Insectes"
"125764","Angiospermes"
"125770","Angiospermes"
"125776","Angiospermes"
"125782","Angiospermes"
"125792","Angiospermes"
"12580","Insectes"
"12581","Insectes"
"125811","Gymnospermes"
"125816","Gymnospermes"
"125819","Angiospermes"
"12582","Insectes"
"125822","Angiospermes"
"125826","Angiospermes"
"125831","Angiospermes"
"125838","Angiospermes"
"12584","Insectes"
"125842","Angiospermes"
"12585","Insectes"
"12586","Insectes"
"125863","Angiospermes"
"12587","Insectes"
"12588","Insectes"
